symbol,input_window,fold,dataset,horizon,MAE,MSE,RMSE,MAPE
XRPUSDT,28,4,train,5,0.0010349423241801535,4.761020283878291e-06,0.0021819762335732007,10.501169318487884
XRPUSDT,28,4,train,6,0.0011474335322482175,6.058918075603907e-06,0.0024614869643375947,11.551787130178559
XRPUSDT,28,4,train,7,0.0012327836869005086,6.607584198040455e-06,0.0025705221644717353,12.958065741209774
XRPUSDT,28,4,validation,1,0.0003891955471168328,5.785127478073441e-07,0.0007606002549351032,5.314048605508791
XRPUSDT,28,4,validation,2,0.0005927242445784198,1.3472757026163683e-06,0.0011607220608812294,7.236146917998252
XRPUSDT,28,4,validation,3,0.0007147934525281087,1.9959828197466537e-06,0.0014127925607627801,8.608468302585592
XRPUSDT,28,4,validation,4,0.0008856834399064348,2.8558133399875786e-06,0.0016899151872172694,10.793087019537547
XRPUSDT,28,4,validation,5,0.0009537173339187744,3.344498684685957e-06,0.0018287970594590196,11.720984576660848
XRPUSDT,28,4,validation,6,0.0010365719603316543,3.9720988987975e-06,0.0019930125184748587,12.779240584926828
XRPUSDT,28,4,validation,7,0.0011235710821061666,4.419166774246455e-06,0.002102181432285628,14.523599404315704
XRPUSDT,28,4,test,1,0.00032368663599270685,4.093619420957642e-07,0.0006398139902313517,4.271224426137339
XRPUSDT,28,4,test,2,0.00047949892778492345,8.784108703407606e-07,0.0009372357602763355,5.9566523916504766
XRPUSDT,28,4,test,3,0.0005889734682363986,1.2998494504920663e-06,0.001140109402861,7.334208432817928
XRPUSDT,28,4,test,4,0.0007066443472913717,1.7523139455205227e-06,0.0013237499558151164,8.84087234605007
XRPUSDT,28,4,test,5,0.0007667656571068932,2.0882464913106023e-06,0.0014450766385595618,9.628137151937704
XRPUSDT,28,4,test,6,0.0008622453706968732,2.5842609532867123e-06,0.0016075636700568698,10.822195152625454
XRPUSDT,28,4,test,7,0.0009432100244291193,2.9437422186559723e-06,0.001715733726035591,12.13984360597288
XRPUSDT,28,5,train,1,0.0004476177576754432,7.707088183645224e-07,0.0008779002325802872,5.801783265317459
XRPUSDT,28,5,train,2,0.0005888530180938496,1.4761331755513408e-06,0.0012149622115734057,6.847314602709817
XRPUSDT,28,5,train,3,0.0007327812870427394,2.21234525391074e-06,0.0014873954598259133,8.624890889452553
XRPUSDT,28,5,train,4,0.0008728111989984566,2.947027275238464e-06,0.0017166907919711296,10.46011043433197
XRPUSDT,28,5,train,5,0.0009891350679622091,3.697501570631139e-06,0.0019228888607070193,11.225634683566756
XRPUSDT,28,5,train,6,0.0010808122469545519,4.358231532757161e-06,0.002087637787729749,12.445491789214826
XRPUSDT,28,5,train,7,0.0011537172202319536,5.006367333026449e-06,0.002237491303452697,13.281505472065405
XRPUSDT,28,5,validation,1,0.00038274603852774805,4.842077706224611e-07,0.000695850393850906,5.330231584813999
XRPUSDT,28,5,validation,2,0.0005066859341002271,9.516623280265594e-07,0.0009755318180492933,6.614714608460777
XRPUSDT,28,5,validation,3,0.0006282261930842843,1.3902637620122605e-06,0.0011790944669585472,8.290544071908048
XRPUSDT,28,5,validation,4,0.0007647920570829406,1.9108260780364494e-06,0.0013823263283452463,10.120294800380071
XRPUSDT,28,5,validation,5,0.0008843193528737193,2.4544236735983186e-06,0.0015666600376591977,11.341495040981307
XRPUSDT,28,5,validation,6,0.0009845177830018561,2.9331519840887225e-06,0.0017126447337637548,12.731819988378357
XRPUSDT,28,5,validation,7,0.0010559341547121477,3.376300961520764e-06,0.001837471349850322,13.669929571531226
XRPUSDT,28,5,test,1,0.00034206209958541974,2.664786307533688e-07,0.0005162156823977443,6.945637929060491
XRPUSDT,28,5,test,2,0.0003977444225409066,4.6435935489064736e-07,0.0006814391791573533,7.174946920694267
XRPUSDT,28,5,test,3,0.0005125166008597657,7.116427194949097e-07,0.0008435891888205477,9.416063835727453
XRPUSDT,28,5,test,4,0.0006277492360061519,9.792892010078033e-07,0.0009895904208347024,11.807097699699854
XRPUSDT,28,5,test,5,0.0006731550468685986,1.1817054659729042e-06,0.0010870627700243,11.7524294357299
XRPUSDT,28,5,test,6,0.0007516145441986029,1.423819276640296e-06,0.0011932389855516354,13.274902308612962
XRPUSDT,28,5,test,7,0.0008054758297250214,1.6074952669174771e-06,0.0012678703667636834,14.198723292554453
SOLUSDT,7,1,train,1,0.0007877038560440547,1.8384672654920169e-06,0.0013559009054838842,4.03366016451107
SOLUSDT,7,1,train,2,0.0009537492873027765,3.0758377896583225e-06,0.0017538066568633848,4.944707156763996
SOLUSDT,7,1,train,3,0.0012529054371875985,4.813567704501073e-06,0.002193984435792805,6.535304876150259
SOLUSDT,7,1,train,4,0.0015280860656374897,6.758049476911541e-06,0.0025996248723443812,7.938672531063379
SOLUSDT,7,1,train,5,0.0017664810813294487,8.636978955089606e-06,0.0029388737562354742,9.118727036804316
SOLUSDT,7,1,train,6,0.0019902431857599084,1.0415363227030135e-05,0.003227284187522093,10.606024802855266
SOLUSDT,7,1,train,7,0.002204924433269524,1.229039444826299e-05,0.003505765886117182,11.79055701963036
SOLUSDT,7,1,validation,1,0.0005215431845358601,7.341006096805883e-07,0.000856796714326443,4.270727994102744
SOLUSDT,7,1,validation,2,0.0005955463221155761,1.2186001413421425e-06,0.0011039022335977687,4.786966450110885
SOLUSDT,7,1,validation,3,0.0007775910566200031,1.8976201311541311e-06,0.0013775413355519067,6.273389390936587
SOLUSDT,7,1,validation,4,0.0009472420283181992,2.6035236195463277e-06,0.001613543807755565,7.731483984322487
SOLUSDT,7,1,validation,5,0.0010702679414361942,3.2607224930991818e-06,0.0018057470734018045,8.538829635509444
SOLUSDT,7,1,validation,6,0.0013159760155116895,4.089253476800595e-06,0.0020221902672104314,11.544171841910373
SOLUSDT,7,1,validation,7,0.0014393539475189595,4.814856355604561e-06,0.002194278094409312,12.42370948778057
SOLUSDT,7,1,test,1,0.0005129236506060128,8.21698906868795e-07,0.0009064760928280431,5.102307960201242
SOLUSDT,7,1,test,2,0.0006029553845338323,1.3360461460668833e-06,0.0011558746238528137,6.420930274469369
SOLUSDT,7,1,test,3,0.0008078434747391734,2.1371780878793916e-06,0.001461909055953684,8.464363530527903
SOLUSDT,7,1,test,4,0.0009892738295804713,2.912031343546354e-06,0.0017064675043921447,10.349820826236181
SOLUSDT,7,1,test,5,0.0010940808076424348,3.704218710433973e-06,0.0019246346953211597,10.66405727501698
SOLUSDT,7,1,test,6,0.001500703179658914,4.941754753210875e-06,0.0022230057924375445,17.225266572965296
SOLUSDT,7,1,test,7,0.0016061009527901832,5.717799565042359e-06,0.0023911920803319753,17.687765832722604
SOLUSDT,7,2,train,1,0.0005150476010760117,9.92507764000934e-07,0.000996246838891313,3.460097336712611
SOLUSDT,7,2,train,2,0.0007358114817070323,2.0247709003693656e-06,0.0014229444473939823,4.823270996730154
SOLUSDT,7,2,train,3,0.000970138485694327,3.222093320532446e-06,0.0017950190306881,6.218162221993546
SOLUSDT,7,2,train,4,0.001175598583386537,4.486732477216627e-06,0.002118190850045535,7.4402097474166045
SOLUSDT,7,2,train,5,0.0013747685751192638,5.795158449013136e-06,0.002407313533591571,8.700296480034089
SOLUSDT,7,2,train,6,0.0015601749726462998,7.1382885617955836e-06,0.0026717575791593787,9.769860553202548
SOLUSDT,7,2,train,7,0.0017305300624937121,8.465768051327176e-06,0.002909599293945332,10.770951845938932
SOLUSDT,7,2,validation,1,0.00042437496873897504,6.865088659225705e-07,0.0008285583056867939,4.409638799088712
SOLUSDT,7,2,validation,2,0.0005899163885602123,1.2801687854505989e-06,0.0011314454407750287,6.054323825150937
SOLUSDT,7,2,validation,3,0.000756744006397801,1.989261992467983e-06,0.0014104119938755425,7.444104351103979
SOLUSDT,7,2,validation,4,0.0009125688359095802,2.6984072553478566e-06,0.0016426829442554812,9.044031651686952
SOLUSDT,7,2,validation,5,0.00108000856785181,3.52503552734802e-06,0.0018775077968807533,10.630631405551428
SOLUSDT,7,2,validation,6,0.0012275813981129783,4.289937744604126e-06,0.0020712164890720926,12.29039617256792
SOLUSDT,7,2,validation,7,0.001363994815713914,5.0747397570820665e-06,0.00225271830397901,13.561109202818514
SOLUSDT,7,2,test,1,0.00035911145983615663,4.728190483383047e-07,0.0006876183885981415,4.584874399365871
SOLUSDT,7,2,test,2,0.0004841201417818393,8.634061758794992e-07,0.0009291965216677789,6.065197005466034
SOLUSDT,7,2,test,3,0.0005994260450755404,1.3002271662135194e-06,0.0011402750397222238,7.119534086256969
SOLUSDT,7,2,test,4,0.0007347235469753613,1.7179573144560468e-06,0.001310708706942945,8.974795487079637
SOLUSDT,7,2,test,5,0.0008580287606933522,2.2434666977574257e-06,0.0014978206493961236,10.204626349110079
SOLUSDT,7,2,test,6,0.0010096913190886657,2.739119384779806e-06,0.0016550285147935687,12.828215115617795
SOLUSDT,7,2,test,7,0.001114856086622101,3.2005566670298663e-06,0.0017890099683986857,13.953744652172508
SOLUSDT,7,3,train,1,0.00053257383508926,9.79402569915997e-07,0.0009896476998993112,3.6282247482060113
SOLUSDT,7,3,train,2,0.000784804779744295,2.0968698393766736e-06,0.0014480572638458306,5.302337196325539
SOLUSDT,7,3,train,3,0.001058165176152186,3.5337943620791315e-06,0.0018798389191840698,7.119032140189841
SOLUSDT,7,3,train,4,0.0011655318786394973,4.171562210314074e-06,0.0020424402586891187,8.326281294077917
SOLUSDT,7,3,train,5,0.001360285119962788,5.4219529160790026e-06,0.0023285087322316407,9.737338352049067
SOLUSDT,7,3,train,6,0.001494019397056319,6.35755577565778e-06,0.0025214193970178344,10.742862581611451
SOLUSDT,7,3,train,7,0.0016602917565642706,7.612877135418732e-06,0.0027591442759338867,12.077690405043176
SOLUSDT,7,3,validation,1,0.000315640274093067,4.197953601952235e-07,0.0006479161675673971,3.486491966933226
SOLUSDT,7,3,validation,2,0.00045663216662976234,8.234115850256763e-07,0.000907420291279447,5.109790161075531
SOLUSDT,7,3,validation,3,0.0006358683880625222,1.2732983205459456e-06,0.0011284052111479926,7.587312089093198
SOLUSDT,7,3,validation,4,0.0007828876423219594,1.7075833374675643e-06,0.001306745322343862,9.851250688102118
SOLUSDT,7,3,validation,5,0.0009272946316407929,2.1783088727359657e-06,0.0014759095069603574,11.945815615003399
SOLUSDT,7,3,validation,6,0.001027726454947795,2.650761705436343e-06,0.0016281159987655495,12.984535025024831
SOLUSDT,7,3,validation,7,0.0011871247357655513,3.1905635356267395e-06,0.0017862148626709888,15.685821606002945
SOLUSDT,7,3,test,1,0.0002986792660219228,3.113260153489312e-07,0.0005579659625361849,3.3377534636350727
SOLUSDT,7,3,test,2,0.0004444212492474243,6.392984762448904e-07,0.0007995614274368733,5.027030609936088
SOLUSDT,7,3,test,3,0.0005969895453586195,1.0176214046206798e-06,0.0010087722263329218,6.943251093967382
SOLUSDT,7,3,test,4,0.000722144950998608,1.3797501783748333e-06,0.0011746276764893772,8.730355536055782
SOLUSDT,7,3,test,5,0.000855371846053594,1.788217443049949e-06,0.0013372424772829905,10.48230267016241
SOLUSDT,7,3,test,6,0.0009436463749509198,2.1576867647109808e-06,0.0014689066562280195,11.445402862349189
SOLUSDT,7,3,test,7,0.0010711642665818303,2.5953330134505162e-06,0.0016110037285650572,13.376861933107193
SOLUSDT,7,4,train,1,0.0005523577438646258,1.0277500569362154e-06,0.0010137800831226738,4.729763550848901
SOLUSDT,7,4,train,2,0.0007586468515678965,1.978891361334483e-06,0.0014067307351922338,6.071853013568329
SOLUSDT,7,4,train,3,0.0009233656963817683,2.8028213002061613e-06,0.0016741628654961145,7.606698004980167
SOLUSDT,7,4,train,4,0.0011303966646810184,3.745893950987689e-06,0.0019354312054391623,9.874571602382927
SOLUSDT,7,4,train,5,0.001264016463510829,4.667541369158442e-06,0.0021604493442704095,10.725104095329414
SOLUSDT,7,4,train,6,0.0014753653334847942,5.863807655681092e-06,0.0024215300237001177,12.87198491000252
SOLUSDT,7,4,train,7,0.0016117199419839053,6.855727778472062e-06,0.0026183444728438733,14.049552717492539
SOLUSDT,7,4,validation,1,0.0004015150145713905,3.748475272748325e-07,0.000612247929579866,5.183614585973341
SOLUSDT,7,4,validation,2,0.0004932686283407579,6.802641802501624e-07,0.0008247812923740223,6.087422500897189
SOLUSDT,7,4,validation,3,0.0006294171117882567,1.0463473740143013e-06,0.0010229112248940771,7.8066311522179355
SOLUSDT,7,4,validation,4,0.0008121478524254674,1.5020299289190575e-06,0.0012255733062200146,10.528782599144241
SOLUSDT,7,4,validation,5,0.0008932764887267671,1.8711688253175553e-06,0.0013679067312202084,11.312492574353785
SOLUSDT,7,4,validation,6,0.0010793348449152642,2.399258310305434e-06,0.0015489539406662273,14.051614458243511
SOLUSDT,7,4,validation,7,0.0011729383211538434,2.794060717371623e-06,0.001671544410828388,15.260340189549717
SOLUSDT,7,4,test,1,0.00040077524729550224,3.8036179786426854e-07,0.0006167347872986155,5.319774073770499
SOLUSDT,7,4,test,2,0.00048733270718939427,7.09120730258965e-07,0.0008420930650818619,6.191876115982432
SOLUSDT,7,4,test,3,0.0006230809267433951,1.0791843249734633e-06,0.0010388379685848334,7.940010230328139
SOLUSDT,7,4,test,4,0.0008194288627256668,1.5551317038878414e-06,0.0012470491986637262,10.928292433631219
SOLUSDT,7,4,test,5,0.0009041246833896506,1.9339461362916964e-06,0.0013906639192456589,11.774740959200221
SOLUSDT,7,4,test,6,0.0011007250695389804,2.493108790052924e-06,0.001578958134357249,14.734322627531254
SOLUSDT,7,4,test,7,0.0012015098709240173,2.9402594570549354e-06,0.0017147184774927153,16.047470594869992
SOLUSDT,7,5,train,1,0.00039923869248891615,6.32102562328992e-07,0.0007950487798424647,3.9697704368759785
SOLUSDT,7,5,train,2,0.0006141970940633305,1.389553812032959e-06,0.0011787933712203167,5.63876293164507
SOLUSDT,7,5,train,3,0.0008089204340073388,2.162596951525017e-06,0.0014705770811232633,7.3432746571602285
SOLUSDT,7,5,train,4,0.000985389831194288,3.0449876541570306e-06,0.0017449892991525853,8.806533213901718
SOLUSDT,7,5,train,5,0.0011378344426254134,3.9312302497334734e-06,0.001982733025329803,9.941161755856813
SOLUSDT,7,5,train,6,0.0012904849892698713,4.762890711259173e-06,0.002182404800044935,11.48614982531379
SOLUSDT,7,5,train,7,0.0014202149829729575,5.781701407661049e-06,0.0024045168761439475,12.313906769867149
SOLUSDT,7,5,validation,1,0.00032024243389084615,3.198111378958041e-07,0.0005655184682181512,4.372902462186525
SOLUSDT,7,5,validation,2,0.0004444408955200431,6.536890861906055e-07,0.0008085104119246736,5.733947389344389
SOLUSDT,7,5,validation,3,0.0005947957340381544,1.033357831326696e-06,0.0010165420952064385,7.5701696401499055
SOLUSDT,7,5,validation,4,0.0007155569247282943,1.426865482861974e-06,0.0011945147478629027,9.029227253314149
SOLUSDT,7,5,validation,5,0.0008196448595088927,1.8137142228126722e-06,0.0013467420773157243,10.193052112836178
SOLUSDT,7,5,validation,6,0.000951699068841592,2.2471230924916048e-06,0.0014990407240937803,12.047116392249606
SOLUSDT,7,5,validation,7,0.001026125419327814,2.632931948529192e-06,0.0016226311806843822,12.699171590357183
SOLUSDT,7,5,test,1,0.0003649588452968819,2.5184048639569803e-07,0.0005018371114173383,7.845133413133433
SOLUSDT,7,5,test,2,0.00046931043760996933,4.729773747033384e-07,0.0006877335055843494,10.055070342434187
SOLUSDT,7,5,test,3,0.0005915994988709504,7.116253593676865e-07,0.0008435788993139211,12.0807490973761
SOLUSDT,7,5,test,4,0.0006942230599062262,9.631568153249605e-07,0.0009814055305147615,14.021204460573358
SOLUSDT,7,5,test,5,0.0007568321038424122,1.1716477776878303e-06,0.001082426800152246,14.74109357125591
SOLUSDT,7,5,test,6,0.0009059989212141872,1.5215289069001432e-06,0.001233502698375704,17.96676088179298
SOLUSDT,7,5,test,7,0.0009344376653876215,1.697798046941176e-06,0.001302995796977556,18.2255507471228
SOLUSDT,14,1,train,1,0.0007929393168903553,1.9607388074251546e-06,0.0014002638349343865,3.9614447228042673
SOLUSDT,14,1,train,2,0.0010225121926367175,3.0809358081465967e-06,0.001755259470319587,5.667448125420617
SOLUSDT,14,1,train,3,0.0013058236660754758,4.914374636286701e-06,0.00221683888370055,6.9371455949027565
SOLUSDT,14,1,train,4,0.0016442318534484713,7.2273603821438305e-06,0.0026883750449191108,8.779959532193985
SOLUSDT,14,1,train,5,0.0017742508682343228,8.186196678659564e-06,0.0028611530330724297,9.794843299697291
SOLUSDT,14,1,train,6,0.00199080557693575,9.864622531347385e-06,0.003140799664312798,11.113483539560491
SOLUSDT,14,1,train,7,0.002194844516941853,1.185774142137206e-05,0.003443507139730083,12.020189484250624
SOLUSDT,14,1,validation,1,0.00048626653849351693,7.605943378082644e-07,0.0008721205982020287,3.9445541331972893
SOLUSDT,14,1,validation,2,0.0007753780795324415,1.4185263213870537e-06,0.001191019026458878,7.007512511637651
SOLUSDT,14,1,validation,3,0.0008731450189809402,2.030540950668858e-06,0.001424970508701446,7.478856531909169
SOLUSDT,14,1,validation,4,0.0011936131372771185,3.146969924556521e-06,0.0017739701024979313,11.116279934195143
SOLUSDT,14,1,validation,5,0.0013114358453196289,3.6404700850700678e-06,0.0019080015946193723,11.978661888552743
SOLUSDT,14,1,validation,6,0.0015062713966152385,4.485970950408119e-06,0.00211801108363675,14.149775416840473
SOLUSDT,14,1,validation,7,0.0015581307395813532,5.111047988806081e-06,0.0022607627006844574,14.074346117240562
SOLUSDT,14,1,test,1,0.000501174544327216,8.787345465601427e-07,0.0009374084203590998,5.332126200967185
SOLUSDT,14,1,test,2,0.0008703656601950598,1.6653108852864445e-06,0.0012904692500352128,10.309264509745365
SOLUSDT,14,1,test,3,0.0009455517179843953,2.3158089326012347e-06,0.001521778213998753,10.491053038822733
SOLUSDT,14,1,test,4,0.001460784027669312,4.0293524544180536e-06,0.0020073247007940825,18.397107164118417
SOLUSDT,14,1,test,5,0.001507591375507855,4.373020114614883e-06,0.0020911767296464645,17.889135686283023
SOLUSDT,14,1,test,6,0.0018320628776047542,5.8169133049149855e-06,0.002411827793378911,22.562992613204408
SOLUSDT,14,1,test,7,0.0018065122845106873,6.285866024539589e-06,0.0025071629433564124,21.000373004589704
SOLUSDT,14,2,train,1,0.0004770479829859037,9.369517578627516e-07,0.0009679626841272093,3.073946872470452
SOLUSDT,14,2,train,2,0.0007489275644904448,2.0079980069023343e-06,0.001417038463451975,4.797949901714916
SOLUSDT,14,2,train,3,0.0009588977683150556,3.101536001815539e-06,0.001761117827351577,6.146730883387028
SOLUSDT,14,2,train,4,0.0011675825890441421,4.315955278647726e-06,0.002077487732490309,7.414352994657775
SOLUSDT,14,2,train,5,0.0013603392873157677,5.519720078362609e-06,0.002349408452858423,8.571674000239955
SOLUSDT,14,2,train,6,0.001531882876103633,6.772128568846902e-06,0.002602331371836973,9.575475645638386
SOLUSDT,14,2,train,7,0.0016927809005173361,8.000379235355783e-06,0.0028284941639246464,10.597304463227116
SOLUSDT,14,2,validation,1,0.00037461650753354127,6.326618708990336e-07,0.0007954004468813389,3.8602276557101294
SOLUSDT,14,2,validation,2,0.000568972821504126,1.2526376691416597e-06,0.001119212968626463,5.520134900854361
SOLUSDT,14,2,validation,3,0.0007638325021317378,1.953801297881396e-06,0.0013977844246812153,7.821874814674403
SOLUSDT,14,2,validation,4,0.0009296341672607571,2.6662964456900785e-06,0.0016328798013601853,9.505168366725272
SOLUSDT,14,2,validation,5,0.0010876978824490805,3.4027969606455863e-06,0.0018446671679860263,11.125858242799625
SOLUSDT,14,2,validation,6,0.0012120365038466303,4.109825107593313e-06,0.002027270358781313,12.163859731527186
SOLUSDT,14,2,validation,7,0.0013632009601325331,4.887151110096283e-06,0.002210690188628041,13.959239533225606
SOLUSDT,14,2,test,1,0.0003161233578587005,4.335794991076203e-07,0.0006584675383856218,4.009371921404989
SOLUSDT,14,2,test,2,0.000446362854169649,8.306818459257627e-07,0.0009114174926595181,5.1270608471696075
SOLUSDT,14,2,test,3,0.0006358110725928416,1.2853525099826226e-06,0.0011337338797013268,8.057423517188667
SOLUSDT,14,2,test,4,0.0007823252038737648,1.743748059156128e-06,0.0013205105297407242,9.952515469327325
SOLUSDT,14,2,test,5,0.0009147770015346814,2.2037496991360713e-06,0.0014845031825954673,11.758431894337333
SOLUSDT,14,2,test,6,0.0010049864466976316,2.639749743122193e-06,0.001624730667871507,12.499681235875427
SOLUSDT,14,2,test,7,0.0011574011965015544,3.1657077766923883e-06,0.001779243596782742,14.836090846581701
SOLUSDT,14,3,train,1,0.0005899473929495675,1.2077400656866992e-06,0.0010989722770328191,3.8427951574361243
SOLUSDT,14,3,train,2,0.0008539155025317186,2.425809566678073e-06,0.0015575010647438008,5.589233228176016
SOLUSDT,14,3,train,3,0.0010282897723593002,3.393987221639072e-06,0.0018422777265220008,6.946946564506671
SOLUSDT,14,3,train,4,0.001240032157275142,4.73986977554199e-06,0.002177124198465028,8.386338004695421
SOLUSDT,14,3,train,5,0.0013486055789971832,5.4869511583964404e-06,0.002342424205475268,9.53076296379474
SOLUSDT,14,3,train,6,0.0015547330256095078,7.151099192845265e-06,0.002674153920933734,10.720172353304495
SOLUSDT,14,3,train,7,0.001633062761511319,7.55230443545489e-06,0.002748145635779678,11.748309370302874
SOLUSDT,14,3,validation,1,0.00032141088564956454,4.2696798017829286e-07,0.0006534278691472325,3.559601912247666
SOLUSDT,14,3,validation,2,0.00047284178985228535,8.466537938542195e-07,0.0009201379211043416,5.233347994843073
SOLUSDT,14,3,validation,3,0.0006084832450962442,1.2586155629673455e-06,0.001121880369276219,6.90968387167412
SOLUSDT,14,3,validation,4,0.000744548287899267,1.6993656565394055e-06,0.0013035971987310365,8.517114678941693
SOLUSDT,14,3,validation,5,0.000898058741285091,2.1252401221332557e-06,0.0014578203325970097,11.181885644663174
SOLUSDT,14,3,validation,6,0.0010017126642840578,2.578861291151577e-06,0.0016058833367189464,12.155111288267516
SOLUSDT,14,3,validation,7,0.0011419863308430053,3.073449438982519e-06,0.0017531256198523022,14.60977803916709
SOLUSDT,14,3,test,1,0.0003121789982292992,3.2995737469959646e-07,0.0005744191628937848,3.4719839606006837
SOLUSDT,14,3,test,2,0.0004566742759825969,6.574524627601934e-07,0.0008108344237636889,5.117031068350494
SOLUSDT,14,3,test,3,0.000581301434313884,9.942843337016266e-07,0.0009971380715335398,6.658423613729815
SOLUSDT,14,3,test,4,0.0007069019240541837,1.3769302667275522e-06,0.0011734267197944456,8.069216449410987
SOLUSDT,14,3,test,5,0.000824438359057198,1.7083207020100123e-06,0.0013070274297083486,9.944948644206471
SOLUSDT,14,3,test,6,0.000925527062278295,2.0878661539662464e-06,0.001444945034929096,11.023583193529127
SOLUSDT,14,3,test,7,0.00103175369123595,2.4450219815442215e-06,0.001563656606018157,12.646092789028984
SOLUSDT,14,4,train,1,0.0004785352452834245,8.740837862797998e-07,0.0009349244815918555,3.9334889763094196
SOLUSDT,14,4,train,2,0.0006853156664353675,1.6672285694641466e-06,0.001291212054414048,5.773321833514495
SOLUSDT,14,4,train,3,0.0008884383524007084,2.5279311960929043e-06,0.0015899469161242158,7.629798575943972
SOLUSDT,14,4,train,4,0.0010852518403232565,3.579632281855163e-06,0.0018919916178078494,9.230034627103818
SOLUSDT,14,4,train,5,0.0012313976201722419,4.360799682466166e-06,0.002088252782223973,10.65623303646415
SOLUSDT,14,4,train,6,0.0014240991883524275,5.6223221688739714e-06,0.0023711436415523148,12.287183116606016
SOLUSDT,14,4,train,7,0.00156394303645699,6.51952083592111e-06,0.0025533352376687847,13.718197851993466
SOLUSDT,14,4,validation,1,0.00031024619241144287,3.202810836868655e-07,0.0005659338156417811,3.8077883024241856
SOLUSDT,14,4,validation,2,0.00046459104995769725,6.415604987975377e-07,0.000800974717951533,5.791934659163368
SOLUSDT,14,4,validation,3,0.0006161480095145417,1.0060791525147648e-06,0.001003034970733705,7.732075736926371
SOLUSDT,14,4,validation,4,0.0007636283989079168,1.405781519777443e-06,0.0011856565775035547,9.612895596218642
SOLUSDT,14,4,validation,5,0.0008716221751387797,1.7717347187985857e-06,0.0013310652571525505,11.07514586147889
SOLUSDT,14,4,validation,6,0.001030498318876886,2.244170678189515e-06,0.0014980556325415672,13.212639878661674
SOLUSDT,14,4,validation,7,0.0011490480927758351,2.652912704911066e-06,0.0016287764441171987,14.859365730828372
SOLUSDT,14,4,test,1,0.0003091038661944066,3.350527126141613e-07,0.0005788373801113412,3.8824520260633024
SOLUSDT,14,4,test,2,0.00046113317586224834,6.801675507349848e-07,0.0008247227114218359,5.856392187293168
SOLUSDT,14,4,test,3,0.0006142852811297385,1.0615399373265653e-06,0.0010303106023557,7.943108476181204
SOLUSDT,14,4,test,4,0.0007680026200448554,1.4730693791113795e-06,0.0012137006958518972,9.950228736739783
SOLUSDT,14,4,test,5,0.0008770925956580182,1.8564543183074444e-06,0.0013625176396316653,11.491086036030756
SOLUSDT,14,4,test,6,0.0010487023550986296,2.3590558998264892e-06,0.0015359218404028536,13.843980326477553
SOLUSDT,14,4,test,7,0.0011684557770388676,2.808493054584126e-06,0.0016758559170119984,15.524338782384154
SOLUSDT,14,5,train,1,0.0004229089075306105,7.124080967810275e-07,0.0008440427102824995,3.928748211341283
SOLUSDT,14,5,train,2,0.000631106944574576,1.4388171072978579e-06,0.0011995070267813597,5.67656616472477
SOLUSDT,14,5,train,3,0.000830810197828571,2.2609094749573866e-06,0.0015036320942828356,7.402438573532037
SOLUSDT,14,5,train,4,0.001011614767836865,3.2398632234889377e-06,0.001799962006123723,8.766888808455652
SOLUSDT,14,5,train,5,0.0011368672167670168,3.9566904173017276e-06,0.0019891431364539173,9.904999379232434
SOLUSDT,14,5,train,6,0.0012766653334110084,4.7976802250317286e-06,0.002190360752257885,11.217357664497065
SOLUSDT,14,5,train,7,0.0014067755974501357,5.820988069626476e-06,0.0024126723916906906,12.123205998535331
SOLUSDT,14,5,validation,1,0.0003140754915421053,3.192692633141958e-07,0.0005650391697167514,4.159508520147397
SOLUSDT,14,5,validation,2,0.0004563617256863957,6.609003904706768e-07,0.0008129578036224738,5.810405201287357
SOLUSDT,14,5,validation,3,0.0006004580408303542,1.0249350690382357e-06,0.0010123907689416354,7.649910456350042
SOLUSDT,14,5,validation,4,0.0007189335086018789,1.4137832356386336e-06,0.0011890261711327609,8.967536277613608
SOLUSDT,14,5,validation,5,0.0008159515653763552,1.7684717497013011e-06,0.0013298389939016306,10.187062392214987
SOLUSDT,14,5,validation,6,0.00092189169452773,2.1609125544811032e-06,0.0014700042702254655,11.532785639037758
SOLUSDT,14,5,validation,7,0.0009970254413855183,2.543781944246039e-06,0.0015949238051537256,12.282524624976697
SOLUSDT,14,5,test,1,0.0003551990370128491,2.4865342842891206e-07,0.0004986516102740591,7.608287169224758
SOLUSDT,14,5,test,2,0.0004676603898042731,4.597793311820245e-07,0.0006780702995870152,9.499081476148284
SOLUSDT,14,5,test,3,0.0005931953767707966,7.01346083018402e-07,0.0008374640786436168,11.552795737981624
SOLUSDT,14,5,test,4,0.0006772528521529797,9.345368660886783e-07,0.0009667144697834404,12.951980632349247
SOLUSDT,14,5,test,5,0.0007693085302366929,1.176327632828014e-06,0.0010845863879046307,14.622515887974433
SOLUSDT,14,5,test,6,0.0008941656215683186,1.4943522736054604e-06,0.001222437022347352,17.662184016086538
SOLUSDT,14,5,test,7,0.000930632579401345,1.6691170068376843e-06,0.0012919431128488917,18.12402504397705
SOLUSDT,21,1,train,1,0.0008510621160892612,2.0237697160804243e-06,0.001422592603692436,4.377029024934715
SOLUSDT,21,1,train,2,0.001098447815678084,3.511010591067759e-06,0.0018737690869121944,5.7197563875606345
SOLUSDT,21,1,train,3,0.0013597815421949237,4.93647659754511e-06,0.0022218183088509084,7.526798155597761
SOLUSDT,21,1,train,4,0.0016222363277430547,6.543936208861053e-06,0.0025581118444784725,9.233527516307777
